anal_num,bd_number,a_cont_by,a_makedown,a_nv_scor,a_vul_scor,b_cont_by,b_makedown,b_nv_scor,b_vul_scor,nv_imps,vul_imps,nv_netscor,v_netscor,north,east,south,west,n_hcp,e_hcp,s_hcp,w_hcp
1,8399,3N -N, -4,-200,-400,2N -N, -3,-150,-300,-2,-3,-50,-100,S:Q4 H:T876 D:K432 C:K73,S:JT3 H:KJ94 D:JT9 C:Q96,S:75 H:Q32 D:AQ85 C:A852,S:AK9862 H:A5 D:76 C:JT4,8,8,12,12
1,8400,3N -N, -1,-50,-100,2N -N,  2,120,120,-5,-6,-170,-220,S:AT65 H:K953 D:53 C:AK2,S:Q43 H:QJ7 D:T97 C:Q753,S:J92 H:A86 D:KQ8 C:T984,S:K87 H:T42 D:AJ642 C:J6,14,7,10,9
1,8401,3N -N, -4,-200,-400,2N -N, -3,-150,-300,-2,-3,-50,-100,S:J74 H:K653 D:752 C:843,S:AK653 H:2 D:JT8 C:AJ52,S:T8 H:AQJ4 D:AQ43 C:KQT,S:Q92 H:T987 D:K96 C:976,4,13,18,5
1,8402,3N -N, -2,-100,-200,2N -N, -1,-50,-100,-2,-3,-50,-100,S:A985 H:AK8 D:953 C:Q98,S:KQT6 H:J94 D:KQT4 C:T5,S:72 H:Q762 D:AJ6 C:J642,S:J43 H:T53 D:872 C:AK73,13,11,8,8
1,8403,3N -N, -2,-100,-200,2N -N, -1,-50,-100,-2,-3,-50,-100,S:K53 H:A543 D:JT72 C:Q7,S:9742 H:J962 D:K C:A963,S:AQT6 H:KT D:Q943 C:JT5,S:J8 H:Q87 D:A865 C:K842,10,8,12,10
1,8404,3N -N, -1,-50,-100,2N -N,  2,120,120,-5,-6,-170,-220,S:KJ87 H:84 D:AK2 C:T742,S:6 H:AJ5 D:8764 C:KQ985,S:T9 H:KT3 D:J953 C:AJ63,S:AQ5432 H:Q9762 D:QT C:,11,10,9,10
1,8405,3N -N, -1,-50,-100,2N -N,  2,120,120,-5,-6,-170,-220,S:K3 H:A87 D:AK98 C:KQ95,S:QT652 H:QJ5 D:72 C:T62,S:AJ8 H:92 D:QT65 C:J874,S:974 H:KT643 D:J43 C:A3,19,5,8,8
1,8406,3N -N, -1,-50,-100,2N -N,  2,120,120,-5,-6,-170,-220,S:QJ H:KT85 D:K764 C:842,S:AK9 H:92 D:AJT5 C:A653,S:T842 H:AQJ3 D:Q2 C:KQT,S:7653 H:764 D:983 C:J97,9,16,14,1
1,8407,3N -N, -2,-100,-200,2N -N, -1,-50,-100,-2,-3,-50,-100,S:AJT2 H:A743 D:J73 C:K6,S:86543 H:T95 D:AT C:A93,S:K7 H:Q862 D:Q54 C:J854,S:Q9 H:KJ D:K9862 C:QT72,13,8,8,11
1,8408,3N -N,  3,400,600,2N -N,  3,150,150,6,10,250,450,S:AT43 H:AK3 D:KT C:K742,S:K H:T9754 D:4 C:AQT653,S:Q962 H:QJ6 D:A853 C:J9,S:J875 H:82 D:QJ9762 C:8,17,9,10,4
1,8409,3N -N, -1,-50,-100,2N -N,  2,120,120,-5,-6,-170,-220,S:AQ65 H:KT9 D:742 C:AQ7,S:984 H:6 D:KJT98 C:KJT9,S:KJT2 H:Q42 D:A5 C:6532,S:73 H:AJ8753 D:Q63 C:84,15,8,10,7
1,8410,3N -N,  3,400,600,2N -N,  3,150,150,6,10,250,450,S:A74 H:T42 D:A75 C:KJ65,S: H:Q763 D:KJ983 C:T843,S:KJ83 H:A95 D:QT62 C:A9,S:QT9652 H:KJ8 D:4 C:Q72,12,6,14,8
1,8411,3N -N, -2,-100,-200,2N -N, -1,-50,-100,-2,-3,-50,-100,S:Q763 H:Q82 D:KQJ5 C:64,S:T4 H:KJT96 D:4 C:A9832,S:AKJ2 H:73 D:A92 C:KQT5,S:985 H:A54 D:T8763 C:J7,10,8,17,5
1,8412,3N -N, -1,-50,-100,2N -N,  2,120,120,-5,-6,-170,-220,S:K54 H:AQ6 D:7542 C:KT5,S:A873 H:K875 D:KJ9 C:A8,S:QT96 H:J942 D:A86 C:J4,S:J2 H:T3 D:QT3 C:Q97632,12,15,8,5
1,8413,3N -N,  5,460,660,2N -N,  5,210,210,6,10,250,450,S:AK84 H:AJ8 D:654 C:T72,S:Q5 H:Q6532 D:KQ C:K984,S:T93 H:K7 D:AT83 C:AQJ6,S:J762 H:T94 D:J972 C:53,12,12,14,2
1,8414,3N -N, -3,-150,-300,2N -N, -2,-100,-200,-2,-3,-50,-100,S:A5 H:Q76 D:K642 C:J972,S:J98732 H:K952 D:8 C:AQ,S:KT4 H:AJ3 D:QT75 C:T83,S:Q6 H:T84 D:AJ93 C:K654,10,10,10,10
1,8415,3N -N, -3,-150,-300,2N -N, -2,-100,-200,-2,-3,-50,-100,S:JT54 H:J62 D:974 C:AK4,S:Q83 H:Q943 D:653 C:Q75,S:962 H:AK5 D:KJT2 C:862,S:AK7 H:T87 D:AQ8 C:JT93,9,6,11,14
1,8416,3N -N, -1,-50,-100,2N -N,  2,120,120,-5,-6,-170,-220,S:KT84 H:82 D:KT53 C:QJ3,S:A9 H:QT D:AJ42 C:T9754,S:QJ72 H:AJ6 D:87 C:AK62,S:653 H:K97543 D:Q96 C:8,9,11,15,5
1,8417,3N -N, -1,-50,-100,2N -N,  2,120,120,-5,-6,-170,-220,S:T75 H:AQ96 D:A54 C:872,S:A9 H:T873 D:Q973 C:KT9,S:K6 H:K42 D:KJT2 C:J653,S:QJ8432 H:J5 D:86 C:AQ4,10,9,11,10
1,8418,3N -N, -2,-100,-200,2N -N, -1,-50,-100,-2,-3,-50,-100,S:AT9 H:643 D:J63 C:AK98,S:QJ43 H:95 D:T972 C:743,S:K72 H:JT2 D:A84 C:QT65,S:865 H:AKQ87 D:KQ5 C:J2,12,3,10,15
1,8419,3N -N, -3,-150,-300,2N -N, -2,-100,-200,-2,-3,-50,-100,S:AQ8 H:Q7 D:J984 C:K873,S:97 H:A962 D:652 C:AQT5,S:T63 H:K54 D:KQ73 C:642,S:KJ542 H:JT83 D:AT C:J9,12,10,8,10
1,8420,3N -N,  4,430,630,2N -N,  4,180,180,6,10,250,450,S:A2 H:T92 D:KQ52 C:AJ73,S:Q75 H:KJ D:JT98 C:9852,S:K964 H:A873 D:A43 C:KQ,S:JT83 H:Q654 D:76 C:T64,14,7,16,3
1,8421,3N -N,  3,400,600,2N -N,  3,150,150,6,10,250,450,S:KQ4 H:KQ87 D:K543 C:Q2,S:J65 H:J53 D:A2 C:AJ975,S:AT8 H:A42 D:J96 C:K864,S:9732 H:T96 D:QT87 C:T3,15,11,12,2
1,8422,3N -N,  3,400,600,2N -N,  3,150,150,6,10,250,450,S:AKQ9 H:KT2 D:QJ7 C:J96,S:85 H:975 D:K986 C:AQT7,S:7432 H:Q3 D:A54 C:K542,S:JT6 H:AJ864 D:T32 C:83,16,9,9,6
1,8423,3N -N, -1,-50,-100,2N -N,  2,120,120,-5,-6,-170,-220,S:T32 H:Q8 D:AKJ2 C:K982,S:865 H:A6 D:T54 C:AQJT5,S:AK4 H:K942 D:9763 C:43,S:QJ97 H:JT753 D:Q8 C:76,13,11,10,6
1,8424,3N -N, -1,-50,-100,2N -N,  2,120,120,-5,-6,-170,-220,S:KT62 H:A84 D:AJ7 C:QT5,S:AQJ73 H:3 D:K93 C:AJ96,S:94 H:KQ76 D:QT84 C:K84,S:85 H:JT952 D:652 C:732,14,15,10,1
1,8425,3N -N, -2,-100,-200,2N -N, -1,-50,-100,-2,-3,-50,-100,S:A754 H:A76 D:654 C:Q32,S:JT3 H:K842 D:A83 C:J97,S:KQ8 H:T95 D:KQJ7 C:T84,S:962 H:QJ3 D:T92 C:AK65,10,9,11,10
1,8426,3N -N,  4,430,630,2N -N,  4,180,180,6,10,250,450,S:A85 H:J942 D:KT8 C:QT6,S:T76432 H:T D:652 C:J53,S:K9 H:AKQ3 D:J743 C:K42,S:QJ H:8765 D:AQ9 C:A987,10,1,16,13
1,8427,3N -N, -3,-150,-300,2N -N, -2,-100,-200,-2,-3,-50,-100,S:T82 H:A875 D:T64 C:K64,S:K7 H:QJ4 D:Q95 C:AQ972,S:AJ53 H:K2 D:KJ2 C:JT53,S:Q964 H:T963 D:A873 C:8,7,14,13,6
1,8428,3N -N,  3,400,600,2N -N,  3,150,150,6,10,250,450,S:AK2 H:743 D:K973 C:KT6,S:8754 H:KQJT D:Q C:QJ87,S:QJ96 H:A65 D:84 C:A932,S:T3 H:982 D:AJT652 C:54,13,11,11,5
1,8429,3N -N,  3,400,600,2N -N,  3,150,150,6,10,250,450,S:AKT H:AKJ4 D:J2 C:8652,S:9753 H: D:Q863 C:AJ743,S:QJ64 H:752 D:AT94 C:T9,S:82 H:QT9863 D:K75 C:KQ,16,7,7,10
1,8430,3N -N,  3,400,600,2N -N,  3,150,150,6,10,250,450,S:QJ9 H:A2 D:J832 C:Q542,S:K632 H:KJ73 D:T6 C:AJT,S:A85 H:Q54 D:KQ94 C:K86,S:T74 H:T986 D:A75 C:973,10,12,14,4
1,8431,3N -N, -1,-50,-100,2N -N,  2,120,120,-5,-6,-170,-220,S:KJT3 H:KQ2 D:J652 C:A8,S:9765 H:874 D:AT73 C:Q4,S:A82 H:J653 D:84 C:KT65,S:Q4 H:AT9 D:KQ9 C:J9732,14,6,8,12
1,8432,3N -N, -1,-50,-100,2N -N,  2,120,120,-5,-6,-170,-220,S:A943 H:KJ7 D:63 C:K975,S:J7 H:Q652 D:KJT97 C:QT,S:Q85 H:T8 D:AQ42 C:A864,S:KT62 H:A943 D:85 C:J32,11,9,12,8
1,8433,3N -N, -1,-50,-100,2N -N,  2,120,120,-5,-6,-170,-220,S:T62 H:AT72 D:QJ93 C:AJ,S:AK93 H:K83 D:652 C:QT4,S:Q87 H:QJ54 D:AT4 C:K83,S:J54 H:96 D:K87 C:97652,12,12,12,4
1,8434,3N -N,  3,400,600,2N -N,  3,150,150,6,10,250,450,S:96 H:T852 D:J843 C:J54,S:J832 H:Q9 D:Q965 C:T32,S:AKT5 H:AJ4 D:AK7 C:AQ9,S:Q74 H:K763 D:T2 C:K876,2,5,25,8
1,8435,3N -N, -1,-50,-100,2N -N,  2,120,120,-5,-6,-170,-220,S:Q54 H:843 D:J43 C:KQ86,S:AK6 H:AK5 D:KQ2 C:T743,S:72 H:QJ96 D:A98 C:AJ92,S:JT983 H:T72 D:T765 C:5,8,19,12,1
1,8436,3N -N, -2,-100,-200,2N -N, -1,-50,-100,-2,-3,-50,-100,S:K74 H:AT54 D:JT9 C:A83,S:AQ2 H:Q63 D:K54 C:9764,S:953 H:K2 D:A632 C:QJ52,S:JT86 H:J987 D:Q87 C:KT,12,11,10,7
1,8437,3N -N, -4,-200,-400,2N -N, -3,-150,-300,-2,-3,-50,-100,S:KJ9 H:K742 D:J4 C:A853,S:65 H:AQJT86 D:8 C:J742,S:Q843 H:93 D:A732 C:KQ9,S:AT72 H:5 D:KQT965 C:T6,12,8,11,9
1,8438,3N -N, -3,-150,-300,2N -N, -2,-100,-200,-2,-3,-50,-100,S:QJ8 H:84 D:K975 C:KQT7,S:AT7 H:752 D:AJ3 C:J965,S:K63 H:QJ63 D:Q8 C:A843,S:9542 H:AKT9 D:T642 C:2,11,10,12,7
1,8439,3N -N, -4,-200,-400,2N -N, -3,-150,-300,-2,-3,-50,-100,S:742 H:A63 D:J85 C:AK54,S:K65 H:JT85 D:AT64 C:83,S:QJ H:Q72 D:Q973 C:Q962,S:AT983 H:K94 D:K2 C:JT7,12,8,9,11
1,8440,3N -N, -1,-50,-100,2N -N,  2,120,120,-5,-6,-170,-220,S:A82 H:K95 D:T743 C:K63,S:JT3 H:7 D:AKJ96 C:J875,S:KQ4 H:T82 D:Q852 C:AT9,S:9765 H:AQJ643 D: C:Q42,10,10,11,9
1,8441,3N -N, -4,-200,-400,2N -N, -3,-150,-300,-2,-3,-50,-100,S:AK63 H:KJ52 D:JT2 C:J6,S:JT9752 H:Q974 D:A8 C:T,S:Q8 H:T863 D:KQ54 C:A54,S:4 H:A D:9763 C:KQ98732,13,7,11,9
1,8442,3N -N, -2,-100,-200,2N -N, -1,-50,-100,-2,-3,-50,-100,S:T9 H:T965 D:AJ84 C:J92,S:J632 H:K82 D:96 C:AT75,S:A74 H:QJ43 D:Q7 C:KQ43,S:KQ85 H:A7 D:KT532 C:86,6,8,14,12
1,8443,3N -N, -2,-100,-200,2N -N, -1,-50,-100,-2,-3,-50,-100,S:JT85 H:KQ72 D:96 C:JT8,S:Q94 H:95 D:KT85 C:AQ73,S:AK72 H:A63 D:32 C:K962,S:63 H:JT84 D:AQJ74 C:54,7,11,14,8
1,8444,3N -N, -2,-100,-200,2N -N, -1,-50,-100,-2,-3,-50,-100,S:QT82 H:T54 D:Q8 C:T643,S:J97 H:K87 D:9 C:KQ8752,S:A65 H:Q963 D:AK76 C:A9,S:K43 H:AJ2 D:JT5432 C:J,4,9,17,10
1,8445,3N -N, -2,-100,-200,2N -N, -1,-50,-100,-2,-3,-50,-100,S:J87 H:AQ53 D:T8 C:AKJ7,S:T9 H:JT87 D:A942 C:QT9,S:AQ5 H:K92 D:J65 C:5432,S:K6432 H:64 D:KQ73 C:86,15,7,10,8
1,8446,3N -N, -2,-100,-200,2N -N, -1,-50,-100,-2,-3,-50,-100,S:KJ42 H:Q532 D:Q75 C:Q6,S:83 H:K986 D:J432 C:K42,S:AQ76 H:JT7 D:T9 C:AT53,S:T95 H:A4 D:AK86 C:J987,10,7,11,12
1,8447,3N -N, -2,-100,-200,2N -N, -1,-50,-100,-2,-3,-50,-100,S:A3 H:AQ86 D:JT3 C:Q953,S:KQJ942 H:43 D:Q76 C:87,S:T5 H:T752 D:A942 C:AK6,S:876 H:KJ9 D:K85 C:JT42,13,8,11,8
1,8448,3N -N, -2,-100,-200,2N -N, -1,-50,-100,-2,-3,-50,-100,S:AK5 H:J74 D:8643 C:J94,S:J876 H:62 D:KT72 C:652,S:T9 H:QT8 D:AJ95 C:AQ83,S:Q432 H:AK953 D:Q C:KT7,9,4,13,14
1,8449,3N -N, -3,-150,-300,2N -N, -2,-100,-200,-2,-3,-50,-100,S:KJ H:AJ8 D:KQ86 C:KJ87,S:AT865 H:973 D:9 C:AQ32,S:42 H:KT52 D:7532 C:T96,S:Q973 H:Q64 D:AJT4 C:54,18,10,3,9
1,8450,3N -N, -1,-50,-100,2N -N,  2,120,120,-5,-6,-170,-220,S:A65 H:AT95 D:9853 C:86,S:QT932 H:432 D:J76 C:42,S:K84 H:K876 D:AT2 C:QJ9,S:J7 H:QJ D:KQ4 C:AKT753,8,3,13,16
1,8451,3N -N, -1,-50,-100,2N -N,  2,120,120,-5,-6,-170,-220,S:A852 H:A32 D:A752 C:AJ,S:J3 H:QT9764 D:9 C:9842,S:Q6 H:KJ85 D:KJ64 C:653,S:KT974 H: D:QT83 C:KQT7,17,3,10,10
1,8452,3N -N, -2,-100,-200,2N -N, -1,-50,-100,-2,-3,-50,-100,S:A764 H:532 D:A3 C:AK76,S:J3 H:A94 D:K8752 C:T83,S:K52 H:KT87 D:JT4 C:954,S:QT98 H:QJ6 D:Q96 C:QJ2,15,8,7,10
1,8453,3N -N,  3,400,600,2N -N,  3,150,150,6,10,250,450,S:A53 H:J2 D:AK53 C:KT54,S:KQ9 H:QT7 D:J94 C:Q762,S:T862 H:K86 D:QT72 C:AJ,S:J74 H:A9543 D:86 C:983,15,10,10,5
1,8454,3N -N, -4,-200,-400,2N -N, -3,-150,-300,-2,-3,-50,-100,S:7542 H:T764 D:53 C:Q62,S:T986 H:KQ5 D:A72 C:873,S:AQ H:A92 D:QJT6 C:AJT5,S:KJ3 H:J83 D:K984 C:K94,2,9,18,11
1,8455,3N -N,  4,430,630,2N -N,  4,180,180,6,10,250,450,S:K52 H:AQJ7 D:A2 C:AK62,S:Q8 H:943 D:KQJ865 C:74,S:AT H:KT65 D:T974 C:Q95,S:J97643 H:82 D:3 C:JT83,21,8,9,2
1,8456,3N -N, -3,-150,-300,2N -N, -2,-100,-200,-2,-3,-50,-100,S:72 H:8653 D:T72 C:AQT8,S:Q96 H:KJT4 D:KQ9 C:942,S:AJ84 H:Q9 D:A85 C:KJ65,S:KT53 H:A72 D:J643 C:73,6,11,15,8
1,8457,3N -N, -3,-150,-300,2N -N, -2,-100,-200,-2,-3,-50,-100,S:98 H:QJT8 D:974 C:J873,S:K53 H:4 D:KJT86 C:AT94,S:AQT4 H:A9 D:A532 C:KQ2,S:J762 H:K76532 D:Q C:65,4,11,19,6
1,8458,3N -N, -4,-200,-400,2N -N, -3,-150,-300,-2,-3,-50,-100,S:Q852 H:Q98 D:72 C:KJ54,S:T76 H:J64 D:KQT943 C:7,S:AJ3 H:K53 D:J85 C:AQ82,S:K94 H:AT72 D:A6 C:T963,8,6,15,11
1,8459,3N -N, -2,-100,-200,2N -N, -1,-50,-100,-2,-3,-50,-100,S:AQT4 H:K43 D:975 C:QJ4,S:83 H:QT982 D:J62 C:532,S:KJ62 H:J6 D:QT8 C:AT96,S:975 H:A75 D:AK43 C:K87,12,3,11,14
1,8460,3N -N, -2,-100,-200,2N -N, -1,-50,-100,-2,-3,-50,-100,S:87 H:J32 D:AQT5 C:A942,S:K532 H:T84 D:J72 C:KT8,S:AQJ4 H:Q75 D:9864 C:53,S:T96 H:AK96 D:K3 C:QJ76,11,7,9,13
1,8461,3N -N, -3,-150,-300,2N -N, -2,-100,-200,-2,-3,-50,-100,S:QJ85 H:AQJ8 D:982 C:JT,S:2 H:K5 D:AKQ73 C:AQ865,S:AKT9 H:976 D:64 C:K942,S:7643 H:T432 D:JT5 C:73,11,18,10,1
1,8462,3N -N,  4,430,630,2N -N,  4,180,180,6,10,250,450,S:AJ H:AKT D:AJ93 C:QJ96,S:Q754 H:J D:KQ52 C:K872,S:62 H:Q762 D:864 C:AT54,S:KT983 H:98543 D:T7 C:3,20,11,6,3
1,8463,3N -N, -2,-100,-200,2N -N, -1,-50,-100,-2,-3,-50,-100,S:Q764 H:84 D:Q54 C:A876,S:9852 H:AJT7 D:KT82 C:3,S:AKT H:K96 D:973 C:QJT2,S:J3 H:Q532 D:AJ6 C:K954,8,8,13,11
1,8464,3N -N, -2,-100,-200,2N -N, -1,-50,-100,-2,-3,-50,-100,S:Q7 H:AQT D:AJ73 C:AK87,S:A98 H:J92 D:KT84 C:Q63,S:T42 H:K843 D:96 C:T942,S:KJ653 H:765 D:Q52 C:J5,20,10,3,7
1,8465,3N -N, -1,-50,-100,2N -N,  2,120,120,-5,-6,-170,-220,S:J953 H:AK94 D:KQ9 C:J2,S:2 H:QJT73 D:T3 C:A9843,S:A87 H:862 D:A64 C:Q765,S:KQT64 H:5 D:J8752 C:KT,14,7,10,9
1,8466,3N -N,  3,400,600,2N -N,  3,150,150,6,10,250,450,S:AT86 H:JT65 D:Q43 C:A5,S:9 H:AK743 D:AKJ C:QJ74,S:KQ73 H:Q9 D:8752 C:KT8,S:J542 H:82 D:T96 C:9632,11,18,10,1
1,8467,3N -N,  3,400,600,2N -N,  3,150,150,6,10,250,450,S:Q84 H:AJ3 D:J83 C:KQJ4,S:AT5 H:Q975 D:Q74 C:852,S:J96 H:T82 D:AKT C:A976,S:K732 H:K64 D:9652 C:T3,14,8,12,6
1,8468,3N -N, -3,-150,-300,2N -N, -2,-100,-200,-2,-3,-50,-100,S:A63 H:AQ4 D:643 C:A843,S:K85 H:J73 D:AQJT9 C:J6,S:QT7 H:KT62 D:852 C:Q52,S:J942 H:985 D:K7 C:KT97,14,12,7,7
1,8469,3N -N,  4,430,630,2N -N,  4,180,180,6,10,250,450,S:AQ43 H:32 D:AQ2 C:AJ97,S:T975 H:K864 D:K643 C:K,S:KJ H:AT5 D:T987 C:Q843,S:862 H:QJ97 D:J5 C:T652,17,9,10,4
1,8470,3N -N, -1,-50,-100,2N -N,  2,120,120,-5,-6,-170,-220,S:KT84 H:A84 D:AK76 C:T7,S:2 H:Q6 D:T8432 C:98642,S:Q765 H:K753 D:J95 C:AJ,S:AJ93 H:JT92 D:Q C:KQ53,14,2,11,13
1,8471,3N -N, -3,-150,-300,2N -N, -2,-100,-200,-2,-3,-50,-100,S:Q932 H:AQ65 D:K7 C:842,S:8654 H:KJ D:AJ8 C:QJT3,S:AKJ H:8742 D:Q654 C:K7,S:T7 H:T93 D:T932 C:A965,11,12,13,4
1,8472,3N -N, -3,-150,-300,2N -N, -2,-100,-200,-2,-3,-50,-100,S:J862 H:K97 D:A9 C:KT42,S:KQ943 H:43 D:T732 C:Q9,S:A7 H:Q852 D:QJ4 C:8765,S:T5 H:AJT6 D:K865 C:AJ3,11,7,9,13
1,8473,3N -N, -2,-100,-200,2N -N, -1,-50,-100,-2,-3,-50,-100,S:K653 H:8654 D:864 C:K2,S:A9742 H:AJ D:KQT92 C:9,S:QJ H:KQT2 D:A73 C:AQ74,S:T8 H:973 D:J5 C:JT8653,6,14,18,2
1,8474,3N -N, -2,-100,-200,2N -N, -1,-50,-100,-2,-3,-50,-100,S:K8 H:K542 D:Q94 C:Q875,S:QJT3 H: D:AT863 C:T932,S:A72 H:763 D:J52 C:AJ64,S:9654 H:AQJT98 D:K7 C:K,10,7,10,13
1,8475,3N -N, -3,-150,-300,2N -N, -2,-100,-200,-2,-3,-50,-100,S:T9 H:JT65 D:A82 C:KT94,S:AQ862 H:Q93 D:T53 C:83,S:754 H:A74 D:KQJ C:QJ72,S:KJ3 H:K82 D:9764 C:A65,8,8,13,11
1,8476,3N -N,  4,430,630,2N -N,  4,180,180,6,10,250,450,S:AQ7 H:AJ93 D:65 C:T543,S:J854 H:T84 D:KJ9 C:987,S:KT63 H:62 D:AQT2 C:A62,S:92 H:KQ75 D:8743 C:KQJ,11,5,13,11
1,8477,3N -N, -1,-50,-100,2N -N,  2,120,120,-5,-6,-170,-220,S:KT63 H:T8 D:A762 C:Q72,S:92 H:A7 D:JT9843 C:A93,S:A85 H:Q652 D:KQ C:KJ84,S:QJ74 H:KJ943 D:5 C:T65,9,9,15,7
1,8478,3N -N, -3,-150,-300,2N -N, -2,-100,-200,-2,-3,-50,-100,S:T76 H:874 D:Q82 C:QJ83,S:853 H:QJT D:KJ54 C:A96,S:AK4 H:K62 D:A73 C:K754,S:QJ92 H:A953 D:T96 C:T2,5,11,17,7
1,8479,3N -N, -2,-100,-200,2N -N, -1,-50,-100,-2,-3,-50,-100,S:AJ H:QT32 D:932 C:AK72,S:653 H:954 D:AQJT C:T83,S:T987 H:J7 D:K764 C:Q95,S:KQ42 H:AK86 D:85 C:J64,14,7,6,13
1,8480,3N -N,  3,400,600,2N -N,  3,150,150,6,10,250,450,S:KJT8 H:KQT9 D:AJ C:AT5,S:7 H:72 D:KT7632 C:8643,S:Q643 H:84 D:Q98 C:QJ97,S:A952 H:AJ653 D:54 C:K2,18,3,7,12
1,8481,3N -N, -2,-100,-200,2N -N, -1,-50,-100,-2,-3,-50,-100,S:A852 H:KQ3 D:KQ32 C:62,S:K9643 H:852 D:754 C:K7,S:QJT7 H:T76 D:AT C:Q543,S: H:AJ94 D:J986 C:AJT98,14,6,9,11
1,8482,3N -N,  3,400,600,2N -N,  3,150,150,6,10,250,450,S:KQT9 H:KJ7 D:Q65 C:KJ2,S:6543 H:52 D:AK8 C:T953,S:A872 H:AT84 D:J9 C:Q86,S:J H:Q963 D:T7432 C:A74,15,7,11,7
1,8483,3N -N, -3,-150,-300,2N -N, -2,-100,-200,-2,-3,-50,-100,S:82 H:973 D:Q765 C:KT84,S:QJ H:T5 D:AJT2 C:QJ765,S:9753 H:AKQ2 D:K93 C:A2,S:AKT64 H:J864 D:84 C:93,5,11,16,8
1,8484,3N -N, -1,-50,-100,2N -N,  2,120,120,-5,-6,-170,-220,S:K982 H:K9 D:AK84 C:K85,S:J H:AQT4 D:J7653 C:T62,S:A73 H:7653 D:QT9 C:Q93,S:QT654 H:J82 D:2 C:AJ74,16,8,8,8
1,8485,3N -N, -3,-150,-300,2N -N, -2,-100,-200,-2,-3,-50,-100,S:AJT8 H:QJ52 D:A72 C:AQ,S:K764 H:KT84 D:963 C:J6,S:Q93 H:976 D:J854 C:T53,S:52 H:A3 D:KQT C:K98742,18,7,3,12
1,8486,3N -N,  3,400,600,2N -N,  3,150,150,6,10,250,450,S:AQ H:QT92 D:AQ8 C:AKQJ,S:KJ92 H:K3 D:432 C:9843,S:875 H:874 D:K965 C:T72,S:T643 H:AJ65 D:JT7 C:65,24,7,3,6
1,8487,3N -N, -1,-50,-100,2N -N,  2,120,120,-5,-6,-170,-220,S:T65 H:KT8 D:A87 C:J975,S:A87432 H:9652 D:T2 C:T,S:KQJ9 H:AQ3 D:J653 C:Q4,S: H:J74 D:KQ94 C:AK8632,8,4,15,13
1,8488,3N -N, -3,-150,-300,2N -N, -2,-100,-200,-2,-3,-50,-100,S:8764 H:A8 D:J98 C:KJT8,S:K52 H:JT753 D:A3 C:A96,S:AQT9 H:Q64 D:K764 C:32,S:J3 H:K92 D:QT52 C:Q754,9,12,11,8
1,8489,3N -N, -1,-50,-100,2N -N,  2,120,120,-5,-6,-170,-220,S:AJ93 H:Q92 D:Q7 C:T875,S:QT7 H:T543 D:KJT2 C:KJ,S:K864 H:AJ76 D:A8 C:A92,S:52 H:K8 D:96543 C:Q643,9,10,16,5
1,8490,3N -N,  3,400,600,2N -N,  3,150,150,6,10,250,450,S:A73 H:Q87 D:QT97 C:Q63,S:J82 H:JT D:J842 C:T975,S:QT5 H:9532 D:AK3 C:AK4,S:K964 H:AK64 D:65 C:J82,10,3,16,11
1,8491,3N -N, -1,-50,-100,2N -N,  2,120,120,-5,-6,-170,-220,S:T965 H:J87 D:A73 C:Q82,S:Q8742 H:AQT2 D:Q C:AJ4,S:AK H:K96 D:K864 C:K963,S:J3 H:543 D:JT952 C:T75,7,15,16,2
1,8492,3N -N,  4,430,630,2N -N,  4,180,180,6,10,250,450,S:AK98 H:KQT9 D:T7 C:KT6,S: H:7532 D:KJ82 C:QJ942,S:JT3 H:J86 D:A965 C:A83,S:Q76542 H:A4 D:Q43 C:75,15,7,10,8
1,8493,3N -N,  3,400,600,2N -N,  3,150,150,6,10,250,450,S:854 H:QJ96 D:K62 C:Q74,S:A973 H:T8532 D:A85 C:T,S:KQ62 H:K4 D:Q74 C:AKJ8,S:JT H:A7 D:JT93 C:96532,8,8,18,6
1,8494,3N -N, -4,-200,-400,2N -N, -3,-150,-300,-2,-3,-50,-100,S:AJ7 H:Q43 D:AQ6 C:Q874,S:KT632 H:8 D:854 C:KJ95,S:954 H:K652 D:KJ97 C:T6,S:Q8 H:AJT97 D:T32 C:A32,15,7,7,11
1,8495,3N -N, -2,-100,-200,2N -N, -1,-50,-100,-2,-3,-50,-100,S:A832 H:A932 D:KT5 C:65,S:75 H:KQT D:Q82 C:AQ832,S:K9 H:764 D:A763 C:K974,S:QJT64 H:J85 D:J94 C:JT,11,13,10,6
1,8496,3N -N, -3,-150,-300,2N -N, -2,-100,-200,-2,-3,-50,-100,S:T7 H:J972 D:AQ96 C:T42,S:QJ H:AKT6 D:J74 C:K765,S:A863 H:Q53 D:KT2 C:A98,S:K9542 H:84 D:853 C:QJ3,7,14,13,6
1,8497,3N -N,  3,400,600,2N -N,  3,150,150,6,10,250,450,S:KJ9 H:53 D:K763 C:AT75,S:75 H:Q7642 D:94 C:Q842,S:T2 H:AT98 D:AT82 C:KJ3,S:AQ8643 H:KJ D:QJ5 C:96,11,4,12,13
1,8498,3N -N, -1,-50,-100,2N -N,  2,120,120,-5,-6,-170,-220,S:AT64 H:T9 D:K762 C:AT8,S:53 H:854 D:T94 C:KJ942,S:K982 H:AQ72 D:Q83 C:Q3,S:QJ7 H:KJ63 D:AJ5 C:765,11,4,13,12
